estado,estadoIBGE,dataColetaTeste1,FaixaIdade,sexo,codigoEstadoTeste1,Óbito,Cura,casosConfirmados,casosDescartados,casosInconclusivos,Populacao
Alagoas,AL,2020-07-14,0-18,Masculino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-07-14,19-30,Feminino,3.0,0,1,1,6,0,7
Alagoas,AL,2020-07-14,19-30,Masculino,3.0,0,0,0,8,0,8
Alagoas,AL,2020-07-14,31-45,Feminino,3.0,0,1,0,21,0,21
Alagoas,AL,2020-07-14,31-45,Masculino,3.0,0,0,0,18,0,18
Alagoas,AL,2020-07-14,46-60,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-07-14,46-60,Masculino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-07-14,sem referencia,Feminino,3.0,0,1,0,9,0,9
Alagoas,AL,2020-07-14,sem referencia,Masculino,3.0,0,0,0,7,0,7
Alagoas,AL,2020-07-15,19-30,Feminino,3.0,0,0,0,5,0,5
Alagoas,AL,2020-07-15,19-30,Masculino,3.0,0,0,0,6,0,6
Alagoas,AL,2020-07-15,31-45,Feminino,3.0,0,0,0,13,0,13
Alagoas,AL,2020-07-15,31-45,Masculino,3.0,0,0,0,6,0,6
Alagoas,AL,2020-07-15,46-60,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-07-15,46-60,Masculino,3.0,0,0,0,4,0,4
Alagoas,AL,2020-07-15,sem referencia,Feminino,3.0,0,1,0,3,0,3
Alagoas,AL,2020-07-15,sem referencia,Masculino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-07-16,0-18,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-07-16,19-30,Feminino,3.0,0,1,1,8,0,9
Alagoas,AL,2020-07-16,19-30,Masculino,3.0,0,0,0,13,0,13
Alagoas,AL,2020-07-16,31-45,Feminino,3.0,0,0,0,10,0,10
Alagoas,AL,2020-07-16,31-45,Masculino,3.0,0,0,0,7,0,7
Alagoas,AL,2020-07-16,46-60,Feminino,3.0,0,0,0,8,0,8
Alagoas,AL,2020-07-16,46-60,Masculino,3.0,0,0,0,4,0,4
Alagoas,AL,2020-07-16,sem referencia,Feminino,3.0,0,1,0,5,0,5
Alagoas,AL,2020-07-16,sem referencia,Masculino,3.0,0,0,1,6,0,7
Alagoas,AL,2020-07-17,0-18,Feminino,3.0,0,0,0,7,0,7
Alagoas,AL,2020-07-17,0-18,Masculino,3.0,0,1,0,10,0,10
Alagoas,AL,2020-07-17,19-30,Feminino,3.0,0,1,1,18,0,19
Alagoas,AL,2020-07-17,19-30,Masculino,3.0,0,0,0,15,0,15
Alagoas,AL,2020-07-17,31-45,Feminino,3.0,0,0,1,29,0,30
Alagoas,AL,2020-07-17,31-45,Masculino,3.0,0,0,0,25,0,25
Alagoas,AL,2020-07-17,46-60,Feminino,3.0,0,0,0,6,0,7
Alagoas,AL,2020-07-17,46-60,Masculino,3.0,0,0,0,9,0,9
Alagoas,AL,2020-07-17,sem referencia,Feminino,3.0,0,0,0,7,0,7
Alagoas,AL,2020-07-17,sem referencia,Masculino,3.0,0,0,0,8,0,8
Alagoas,AL,2020-07-18,0-18,Feminino,3.0,0,0,2,9,0,11
Alagoas,AL,2020-07-18,0-18,Masculino,3.0,0,0,1,11,0,12
Alagoas,AL,2020-07-18,19-30,Feminino,3.0,0,0,0,14,0,15
Alagoas,AL,2020-07-18,19-30,Masculino,3.0,0,0,0,18,0,18
Alagoas,AL,2020-07-18,31-45,Feminino,3.0,0,0,2,28,0,30
Alagoas,AL,2020-07-18,31-45,Masculino,3.0,0,0,0,24,0,24
Alagoas,AL,2020-07-18,46-60,Feminino,3.0,0,0,0,11,0,11
Alagoas,AL,2020-07-18,46-60,Masculino,3.0,0,0,0,7,0,7
Alagoas,AL,2020-07-18,sem referencia,Feminino,3.0,0,0,3,18,0,21
Alagoas,AL,2020-07-18,sem referencia,Masculino,3.0,0,0,1,10,0,11
Alagoas,AL,2020-07-19,0-18,Feminino,3.0,0,0,0,3,0,3
Alagoas,AL,2020-07-19,0-18,Masculino,3.0,0,0,2,4,0,6
Alagoas,AL,2020-07-19,19-30,Feminino,3.0,0,0,0,15,0,15
Alagoas,AL,2020-07-19,19-30,Masculino,3.0,0,0,1,2,0,3
Alagoas,AL,2020-07-19,31-45,Feminino,3.0,0,0,3,17,0,20
Alagoas,AL,2020-07-19,31-45,Masculino,3.0,0,0,0,11,0,11
Alagoas,AL,2020-07-19,46-60,Feminino,3.0,0,1,0,2,0,2
Alagoas,AL,2020-07-19,46-60,Masculino,3.0,0,0,1,1,0,2
Alagoas,AL,2020-07-19,sem referencia,Feminino,3.0,0,0,1,8,0,9
Alagoas,AL,2020-07-19,sem referencia,Masculino,3.0,0,0,0,9,0,9
Alagoas,AL,2020-07-20,0-18,Feminino,3.0,0,0,0,5,0,5
Alagoas,AL,2020-07-20,0-18,Masculino,3.0,0,0,0,5,0,5
Alagoas,AL,2020-07-20,19-30,Feminino,3.0,0,0,0,19,0,20
Alagoas,AL,2020-07-20,19-30,Masculino,3.0,0,0,1,17,0,18
Alagoas,AL,2020-07-20,31-45,Feminino,3.0,0,0,0,28,0,28
Alagoas,AL,2020-07-20,31-45,Masculino,3.0,0,0,2,35,0,37
Alagoas,AL,2020-07-20,46-60,Feminino,3.0,0,0,0,4,0,4
Alagoas,AL,2020-07-20,46-60,Masculino,3.0,0,1,0,13,0,13
Alagoas,AL,2020-07-20,sem referencia,Feminino,3.0,0,0,0,16,0,16
Alagoas,AL,2020-07-20,sem referencia,Masculino,3.0,0,0,0,11,0,11
Alagoas,AL,2020-07-21,19-30,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-07-21,31-45,Masculino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-07-21,46-60,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-07-21,sem referencia,Masculino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-07-22,0-18,Feminino,3.0,0,0,0,3,0,3
Alagoas,AL,2020-07-22,0-18,Masculino,3.0,0,0,0,7,0,7
Alagoas,AL,2020-07-22,19-30,Feminino,3.0,0,0,0,9,0,9
Alagoas,AL,2020-07-22,19-30,Masculino,3.0,0,0,0,12,0,12
Alagoas,AL,2020-07-22,31-45,Feminino,3.0,0,0,0,19,0,19
Alagoas,AL,2020-07-22,31-45,Masculino,3.0,0,0,0,26,0,26
Alagoas,AL,2020-07-22,46-60,Feminino,3.0,0,0,0,4,0,4
Alagoas,AL,2020-07-22,46-60,Masculino,3.0,0,0,0,5,0,5
Alagoas,AL,2020-07-22,sem referencia,Feminino,3.0,0,0,0,8,0,8
Alagoas,AL,2020-07-22,sem referencia,Masculino,3.0,0,0,0,7,0,7
Alagoas,AL,2020-07-23,0-18,Feminino,3.0,0,0,0,5,0,5
Alagoas,AL,2020-07-23,0-18,Masculino,3.0,0,0,0,9,0,9
Alagoas,AL,2020-07-23,19-30,Feminino,3.0,0,0,0,14,0,14
Alagoas,AL,2020-07-23,19-30,Masculino,3.0,0,0,0,9,0,9
Alagoas,AL,2020-07-23,31-45,Feminino,3.0,0,0,0,20,0,20
Alagoas,AL,2020-07-23,31-45,Masculino,3.0,0,2,1,15,0,16
Alagoas,AL,2020-07-23,46-60,Feminino,3.0,0,0,0,10,0,10
Alagoas,AL,2020-07-23,46-60,Masculino,3.0,0,1,0,5,0,5
Alagoas,AL,2020-07-23,sem referencia,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2020-07-23,sem referencia,Feminino,3.0,0,1,0,11,0,11
Alagoas,AL,2020-07-23,sem referencia,Masculino,3.0,0,0,0,8,0,8
Alagoas,AL,2020-07-24,0-18,Feminino,3.0,0,0,0,6,0,6
Alagoas,AL,2020-07-24,0-18,Masculino,3.0,0,0,0,5,0,5
Alagoas,AL,2020-07-24,19-30,Feminino,3.0,0,1,0,21,0,21
Alagoas,AL,2020-07-24,19-30,Masculino,3.0,0,0,0,9,0,9
Alagoas,AL,2020-07-24,31-45,Feminino,3.0,0,0,0,17,0,17
Alagoas,AL,2020-07-24,31-45,Masculino,3.0,0,1,0,11,0,11
Alagoas,AL,2020-07-24,46-60,Feminino,3.0,0,0,0,7,0,7
Alagoas,AL,2020-07-24,46-60,Masculino,3.0,0,0,0,5,0,5
Alagoas,AL,2020-07-24,sem referencia,Feminino,3.0,0,0,0,10,0,10
Alagoas,AL,2020-07-24,sem referencia,Masculino,3.0,0,0,0,7,0,7
Alagoas,AL,2020-07-25,0-18,Feminino,3.0,0,0,0,8,0,8
Alagoas,AL,2020-07-25,0-18,Masculino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-07-25,19-30,Feminino,3.0,0,0,0,10,0,10
Alagoas,AL,2020-07-25,19-30,Masculino,3.0,0,0,0,8,0,8
Alagoas,AL,2020-07-25,31-45,Feminino,3.0,0,0,1,14,0,15
Alagoas,AL,2020-07-25,31-45,Masculino,3.0,0,0,2,12,0,14
Alagoas,AL,2020-07-25,46-60,Feminino,3.0,0,0,0,8,0,8
Alagoas,AL,2020-07-25,46-60,Masculino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-07-25,sem referencia,Feminino,3.0,0,0,0,6,0,6
Alagoas,AL,2020-07-25,sem referencia,Masculino,3.0,0,0,1,7,0,8
Alagoas,AL,2020-07-26,0-18,Feminino,3.0,0,0,0,3,0,4
Alagoas,AL,2020-07-26,0-18,Masculino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-07-26,19-30,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2020-07-26,19-30,Feminino,3.0,0,0,0,5,0,5
Alagoas,AL,2020-07-26,19-30,Masculino,3.0,0,0,0,7,0,7
Alagoas,AL,2020-07-26,31-45,Feminino,3.0,0,0,0,15,0,15
Alagoas,AL,2020-07-26,31-45,Masculino,3.0,0,0,0,16,0,16
Alagoas,AL,2020-07-26,46-60,Feminino,3.0,0,0,0,8,0,8
Alagoas,AL,2020-07-26,46-60,Masculino,3.0,0,0,0,6,0,6
Alagoas,AL,2020-07-26,sem referencia,Feminino,3.0,0,0,0,5,0,5
Alagoas,AL,2020-07-26,sem referencia,Masculino,3.0,0,1,0,5,0,5
Alagoas,AL,2020-07-27,19-30,Feminino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-07-28,0-18,Feminino,3.0,0,0,0,9,0,9
Alagoas,AL,2020-07-28,0-18,Masculino,3.0,0,0,0,7,0,7
Alagoas,AL,2020-07-28,19-30,Feminino,3.0,0,0,0,19,0,19
Alagoas,AL,2020-07-28,19-30,Masculino,3.0,0,0,0,14,0,14
Alagoas,AL,2020-07-28,31-45,Feminino,3.0,0,1,0,24,0,24
Alagoas,AL,2020-07-28,31-45,Masculino,3.0,0,1,0,23,0,23
Alagoas,AL,2020-07-28,46-60,Feminino,3.0,0,0,0,8,0,8
Alagoas,AL,2020-07-28,46-60,Masculino,3.0,0,0,0,8,0,8
Alagoas,AL,2020-07-28,sem referencia,Feminino,3.0,0,0,0,11,0,11
Alagoas,AL,2020-07-28,sem referencia,Masculino,3.0,0,1,0,12,0,12
Alagoas,AL,2020-07-29,0-18,Feminino,3.0,0,0,0,5,0,5
Alagoas,AL,2020-07-29,0-18,Masculino,3.0,0,0,0,5,0,5
Alagoas,AL,2020-07-29,19-30,Feminino,3.0,0,0,0,16,0,17
Alagoas,AL,2020-07-29,19-30,Masculino,3.0,0,0,0,5,0,5
Alagoas,AL,2020-07-29,31-45,Feminino,3.0,0,0,0,27,0,27
Alagoas,AL,2020-07-29,31-45,Masculino,3.0,0,0,0,14,0,14
Alagoas,AL,2020-07-29,46-60,Feminino,3.0,0,0,0,13,0,13
Alagoas,AL,2020-07-29,46-60,Masculino,3.0,0,0,0,7,0,7
Alagoas,AL,2020-07-29,sem referencia,Feminino,3.0,0,0,0,11,0,11
Alagoas,AL,2020-07-29,sem referencia,Masculino,3.0,0,0,0,4,0,4
Alagoas,AL,2020-07-30,0-18,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-07-30,31-45,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-07-31,31-45,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-07-31,sem referencia,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-07-31,sem referencia,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-08-02,31-45,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-08-03,31-45,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-08-05,31-45,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-08-05,46-60,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-08-05,sem referencia,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-08-06,46-60,Masculino,2.0,0,1,0,0,0,1
Alagoas,AL,2020-08-06,sem referencia,Feminino,3.0,0,2,2,0,0,2
Alagoas,AL,2020-08-07,19-30,Feminino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-08-07,19-30,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-08-08,sem referencia,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-08-10,31-45,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-08-12,sem referencia,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-08-13,0-18,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-08-17,31-45,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-08-18,sem referencia,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-08-20,31-45,Feminino,3.0,1,0,2,0,0,2
Alagoas,AL,2020-08-21,19-30,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-08-21,31-45,Feminino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-08-21,31-45,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-08-21,sem referencia,Masculino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-08-24,31-45,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-08-25,0-18,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-08-27,31-45,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-08-28,19-30,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-08-30,sem referencia,Masculino,1.0,0,0,0,0,0,1
Alagoas,AL,2020-08-31,31-45,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-08-31,46-60,Feminino,1.0,0,0,0,0,0,1
Alagoas,AL,2020-09-01,46-60,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-09-02,0-18,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-09-04,sem referencia,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-09-08,19-30,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-09-08,19-30,Masculino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-09-08,sem referencia,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-09-10,sem referencia,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-09-12,31-45,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-09-12,sem referencia,Feminino,3.0,1,0,1,0,0,1
Alagoas,AL,2020-09-14,19-30,Feminino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-09-14,46-60,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-09-15,19-30,Masculino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-09-15,31-45,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-09-18,31-45,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2020-09-21,31-45,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-09-21,sem referencia,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-09-21,sem referencia,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-09-24,19-30,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-09-26,31-45,Feminino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-09-26,46-60,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-09-27,sem referencia,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-09-28,sem referencia,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-09-28,sem referencia,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-09-29,19-30,Masculino,3.0,0,1,1,1,0,2
Alagoas,AL,2020-09-30,46-60,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-01,31-45,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-10-02,31-45,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-10-04,31-45,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-10-05,19-30,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-10-05,19-30,Masculino,2.0,0,0,0,0,0,17
Alagoas,AL,2020-10-05,31-45,Feminino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-10-05,31-45,Masculino,2.0,0,0,0,0,0,4
Alagoas,AL,2020-10-05,46-60,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2020-10-06,31-45,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-10-06,46-60,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-07,31-45,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-09,31-45,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-12,31-45,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-13,31-45,Feminino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-10-13,sem referencia,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-13,sem referencia,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-10-14,sem referencia,Feminino,3.0,0,1,0,2,0,2
Alagoas,AL,2020-10-15,sem referencia,Feminino,3.0,0,2,2,0,0,2
Alagoas,AL,2020-10-16,0-18,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-16,31-45,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-18,19-30,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-10-19,31-45,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-20,19-30,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-20,31-45,Feminino,3.0,0,2,0,2,0,2
Alagoas,AL,2020-10-20,31-45,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-20,46-60,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-21,0-18,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-10-21,31-45,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-10-21,31-45,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-10-21,46-60,Feminino,2.0,0,1,0,0,0,1
Alagoas,AL,2020-10-22,46-60,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-22,sem referencia,Feminino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-10-23,19-30,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-10-23,19-30,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-24,31-45,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-26,19-30,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-27,31-45,Masculino,3.0,0,1,1,1,0,2
Alagoas,AL,2020-10-28,19-30,Feminino,3.0,0,2,0,2,0,2
Alagoas,AL,2020-10-28,19-30,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-28,31-45,Feminino,3.0,0,3,1,2,0,3
Alagoas,AL,2020-10-28,31-45,Masculino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-10-28,46-60,Feminino,3.0,0,4,0,4,0,4
Alagoas,AL,2020-10-28,sem referencia,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-29,0-18,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-10-29,19-30,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-10-29,19-30,Masculino,3.0,0,1,0,3,0,3
Alagoas,AL,2020-10-29,31-45,Feminino,3.0,0,1,1,2,0,3
Alagoas,AL,2020-10-29,46-60,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-10-29,sem referencia,Feminino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-10-29,sem referencia,Masculino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-10-30,0-18,Feminino,2.0,0,1,0,0,0,1
Alagoas,AL,2020-10-30,0-18,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-10-31,31-45,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-10-31,46-60,Feminino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-01,31-45,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-02,31-45,Masculino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-11-03,0-18,Feminino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-11-03,0-18,Masculino,2.0,0,1,0,0,0,1
Alagoas,AL,2020-11-03,19-30,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-03,31-45,Feminino,3.0,0,1,0,4,0,4
Alagoas,AL,2020-11-03,31-45,Masculino,3.0,0,0,1,1,0,2
Alagoas,AL,2020-11-03,sem referencia,Feminino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-11-03,sem referencia,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-04,31-45,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-11-04,46-60,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-11-04,sem referencia,Masculino,3.0,0,0,1,1,0,2
Alagoas,AL,2020-11-05,19-30,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-05,31-45,Feminino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-11-05,31-45,Masculino,3.0,0,0,1,1,0,2
Alagoas,AL,2020-11-05,sem referencia,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-06,0-18,Feminino,2.0,0,1,0,0,0,1
Alagoas,AL,2020-11-06,31-45,Feminino,3.0,0,1,1,1,0,2
Alagoas,AL,2020-11-06,31-45,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2020-11-07,31-45,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-08,31-45,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-11-09,0-18,Feminino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-09,19-30,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2020-11-09,46-60,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-11-09,sem referencia,Masculino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-11-10,0-18,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2020-11-10,19-30,Feminino,2.0,0,4,0,0,0,4
Alagoas,AL,2020-11-10,19-30,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-10,31-45,Feminino,2.0,0,2,0,0,0,2
Alagoas,AL,2020-11-10,31-45,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-11-10,31-45,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2020-11-10,sem referencia,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-11,0-18,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2020-11-11,0-18,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-11,0-18,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-11,19-30,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-11-11,31-45,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-11,sem referencia,Feminino,3.0,0,1,2,5,0,7
Alagoas,AL,2020-11-11,sem referencia,Masculino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-11-12,0-18,Feminino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-12,19-30,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-12,31-45,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-13,19-30,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-13,31-45,Masculino,3.0,0,1,2,0,0,2
Alagoas,AL,2020-11-13,46-60,Feminino,3.0,0,1,0,3,0,3
Alagoas,AL,2020-11-13,46-60,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-13,sem referencia,Feminino,3.0,0,0,2,1,0,3
Alagoas,AL,2020-11-13,sem referencia,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-14,sem referencia,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-15,46-60,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-15,sem referencia,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-16,0-18,Feminino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-16,31-45,Masculino,3.0,0,0,2,0,0,2
Alagoas,AL,2020-11-16,46-60,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-16,sem referencia,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-17,19-30,Feminino,3.0,0,0,1,2,0,3
Alagoas,AL,2020-11-17,19-30,Masculino,3.0,0,0,1,1,0,2
Alagoas,AL,2020-11-17,31-45,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-17,31-45,Masculino,3.0,0,0,1,2,0,3
Alagoas,AL,2020-11-17,sem referencia,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-18,19-30,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-18,19-30,Masculino,3.0,0,0,2,0,0,2
Alagoas,AL,2020-11-18,31-45,Feminino,3.0,0,2,1,2,0,3
Alagoas,AL,2020-11-18,31-45,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-18,sem referencia,Feminino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-18,sem referencia,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-19,19-30,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-19,19-30,Masculino,3.0,0,0,2,1,0,3
Alagoas,AL,2020-11-19,31-45,Masculino,3.0,0,1,2,0,0,2
Alagoas,AL,2020-11-19,46-60,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-20,0-18,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-11-20,0-18,Masculino,3.0,0,0,1,0,0,1
Alagoas,AL,2020-11-20,19-30,Feminino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-11-20,19-30,Masculino,3.0,0,2,3,0,0,3
Alagoas,AL,2020-11-20,31-45,Feminino,3.0,0,0,0,2,0,2
Alagoas,AL,2020-11-20,sem referencia,Masculino,3.0,0,0,1,1,0,2
Alagoas,AL,2020-11-21,0-18,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2020-11-21,19-30,Feminino,3.0,0,1,2,0,0,2
Alagoas,AL,2020-11-21,31-45,Masculino,3.0,0,0,2,0,0,2
Alagoas,AL,2020-11-21,46-60,Masculino,3.0,0,0,0,1,0,1
Alagoas,AL,2020-11-22,46-60,Feminino,3.0,0,1,0,1,0,1
